user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
marcerodriguezx,6622659562791665669,6874325877702806785,Vamos a hacernos un tattoo 🔥💕,1600553723,11,https://www.tiktok.com/@marcerodriguezx/video/6874325877702806785?lang=en,96600,3029,713,1400000
melinabilaj,6774544754690655238,6879075252803095814,Living out my 2000’s music video dreams #fyp#foryou#foryoupage#potentialbreakupsong,1601659567,13,https://www.tiktok.com/@melinabilaj/video/6879075252803095814?lang=en,1113,8,28,12300
femalerage,6620936673147305990,6879026524327120133,im not small but my shirt is Huge,1601648393,8,https://www.tiktok.com/@femalerage/video/6879026524327120133?lang=en,1062,4,10,8888
dennyrad,6723040600491590662,6878402370770865413,tap in...long road trip ahead,1601502888,14,https://www.tiktok.com/@dennyrad/video/6878402370770865413?lang=en,168600,3234,2507,775800
kornbaby2001,6616146202902331397,6878746942944398598,i didn’t have any1 to make this video with so i used babi but  i think it’s better ths way,1601583116,38,https://www.tiktok.com/@kornbaby2001/video/6878746942944398598?lang=en,13300,326,110,53400
vic5h,1825250,6875114890827205894,peep the cheeks #fyp #lgbt,1600737450,7,https://www.tiktok.com/@vic5h/video/6875114890827205894?lang=en,65000,1061,583,386700
biancasenatore,306537532970971136,6878250122384313601,"He says to be cool, but I don't know how yetWind in my hair, hand on the back of my neckI said, ""Can we party later on?"", he said, ""Yes” #viral #tik",1601467405,15,https://www.tiktok.com/@biancasenatore/video/6878250122384313601?lang=en,214500,5950,1931,1100000
thaisrodriguezz,6645312015147696134,6871756452541861125,it’s the lowering the volume button for me 😂 #latina #fyp #parati #IceCream,1599955491,10,https://www.tiktok.com/@thaisrodriguezz/video/6871756452541861125?lang=en,78900,7847,403,499500
dontcall911,6688134005567898629,6869459642594888966,i wanna get out !!,1599420718,9,https://www.tiktok.com/@dontcall911/video/6869459642594888966?lang=en,218100,2482,1341,709600
brenaullrichhh,6705776379889714182,6877977014536588550,He ate and left no crumbs! (Yes i did do a soft glam on him) #BaseballSzn #fyp #citygirl,1601403857,35,https://www.tiktok.com/@brenaullrichhh/video/6877977014536588550?lang=en,39800,485,109,219400
lilstaryuh2.0,6532042356823195649,6876780216480435458,eeeee i jus learnt how to take in my jeans ! hopefully they look okay on 😳😳,1601125166,11,https://www.tiktok.com/@lilstaryuh2.0/video/6876780216480435458?lang=en,1400000,25300,2489,10600000
fleeksie,6755378788006298630,6878132116127894789,And that’s on being manipulated ✨😌✨ #foryou #fyp #dating,1601439991,8,https://www.tiktok.com/@fleeksie/video/6878132116127894789?lang=en,78400,4467,560,528100
i.evonne,6686071460899226630,6874501166592576773,After the after party #sunday,1600594585,15,https://www.tiktok.com/@i.evonne/video/6874501166592576773?lang=en,32600,213,464,200700
kushandperfume,6795392027916993541,6875097680813624581,What hair am i flipping #fyp #WorldPeace #MusicLesson #makeup #fashion #Denim4all,1600733448,10,https://www.tiktok.com/@kushandperfume/video/6875097680813624581?lang=en,54300,257,216,205500
jaredkylecantu,6783031547042743302,6876187615855512837,#foryoupage #fyp #fypシ #gay #lgbt #xyzbca,1600987225,10,https://www.tiktok.com/@jaredkylecantu/video/6876187615855512837?lang=en,98000,11200,1047,594500
elblakee,6618587683646783493,6878022681673960710,,1601414484,15,https://www.tiktok.com/@elblakee/video/6878022681673960710?lang=en,144000,1205,733,752400
ntschk,6773323788128207877,6865414667129392389,What I use to bedazzle✨ #howto #tiktoktutorial #fyp,1598478922,16,https://www.tiktok.com/@ntschk/video/6865414667129392389?lang=en,8964,262,108,75700
meiyarose,6729683101603202054,6876918112025971973,story time :) ￼,1601157311,32,https://www.tiktok.com/@meiyarose/video/6876918112025971973?lang=en,95100,658,449,429600
rob_cancilla,6840296559491744773,6869012514601012486,@lorba_ #resume #resumetips #resumereview,1599316613,37,https://www.tiktok.com/@rob_cancilla/video/6869012514601012486?lang=en,6246,389,55,87200
thisiskol,6682742416740533254,6876988192176753926,Pov: it’s your first time not dating a piece of $h!t,1601173620,49,https://www.tiktok.com/@thisiskol/video/6876988192176753926?lang=en,756900,11100,10200,2100000
kawiimaa,6752232407585735685,6877441715863670021,it's a no for me 😬 #ScaryStories #LaptopCat #foryoupage #fyp #joking,1601279425,8,https://www.tiktok.com/@kawiimaa/video/6877441715863670021?lang=en,77800,2822,646,275500
tension_tamer,6761066772277773318,6877658828385701126,it smells like ocean in my kitchen and i’ve squandered my pre-work hours once more,1601329764,22,https://www.tiktok.com/@tension_tamer/video/6877658828385701126?lang=en,23900,371,267,101500
poopyferret,6617501615636611077,6871672937053785350,this is the best song of all time don’t disagree,1599936046,9,https://www.tiktok.com/@poopyferret/video/6871672937053785350?lang=en,146300,757,608,644900
eboyalisha,6564914917429641222,6855047407688764677,been there done that,1596065103,36,https://www.tiktok.com/@eboyalisha/video/6855047407688764677?lang=en,446800,26600,6097,1900000
06fam,6721905781777859590,6858391909354720517,In Honor of almost 15k I want to share with you all my SECRET #guacamole Recipe this is literally a game changer I hope you all #enjoy❤️ #fyp#bestguac,1596843809,59,https://www.tiktok.com/@06fam/video/6858391909354720517?lang=en,581600,118700,3252,5500000
alissaviolet,8153180,6868011500397710598,for legal reasons this is a joke,1599083555,15,https://www.tiktok.com/@alissaviolet/video/6868011500397710598?lang=en,393200,1020,1338,2600000
thetonytrn,6762208876403360774,6876565345612598534,duet if you can wear a skirt better than us￼ #VibeWithUs #fashion #couplegoals #fallfashion,1601075168,11,https://www.tiktok.com/@thetonytrn/video/6876565345612598534?lang=en,467200,6061,2493,1600000
sofairey,6705986636692161541,6877192159255203077,But do you have matching bedazzled butterfly tops with your best friend @sophiachacon_  #fyp #foryoupage #bestfriend #y2k,1601221126,7,https://www.tiktok.com/@sofairey/video/6877192159255203077?lang=en,276300,11800,4835,1800000
itsnot___anthony,6613065207659462661,6876880305278471430,I’m just gonna have a compilation of me driving to my fav songs #fyp #car #CrucialCatch #BeConvincing,1601148507,15,https://www.tiktok.com/@itsnot___anthony/video/6876880305278471430?lang=en,135500,1639,1185,746700
zoifishh,6748155644983821318,6876488753821666565,@jameswrightt couldn’t keep up but we still love him😔😔 1 like=1cry😢💔💔 @jack.wright,1601057352,15,https://www.tiktok.com/@zoifishh/video/6876488753821666565?lang=en,2800000,17700,23200,20200000
thatpineapplegirl,6659856309783691270,6876959164678081798,broke the ice with my UPS driver today #fyp #CrucialCatch #BeConvincing #truck #weekendvibes,1601166862,13,https://www.tiktok.com/@thatpineapplegirl/video/6876959164678081798?lang=en,215800,4063,1342,1800000
vandamnn,14526856,6876539262255369477,very late to this trend but i always wanted to do it,1601069104,15,https://www.tiktok.com/@vandamnn/video/6876539262255369477?lang=en,7626,45,46,43400
lil.juju222,6744039156781892614,6876844125681929478,Hocus Pocus,1601140081,20,https://www.tiktok.com/@lil.juju222/video/6876844125681929478?lang=en,136300,3312,1041,701500
samishome,6717171581670622210,6876839964752039170,Reply to @real.hot.giri.shit not selling but I made this for you guys! Details on how to win this set tmr on my IG: @samishome ✨,1601139077,19,https://www.tiktok.com/@samishome/video/6876839964752039170?lang=en,289200,1614,1050,1400000
serena420blazemama,86808478660304896,6876486104397253893,anyone down to take b0ng rips at 4am with me??? #VibeWithUs #st0ner,1601056729,11,https://www.tiktok.com/@serena420blazemama/video/6876486104397253893?lang=en,135800,3040,784,705700
thebluntesss,6723491246985446406,6873491526215945473,this became unironic very quickly 😂 #wlw #phoebebridgerstok,1600359459,15,https://www.tiktok.com/@thebluntesss/video/6873491526215945473?lang=en,125300,1082,930,621600
mjhedderman,6719638373080253446,6872913610381954310,HOW TO B YOUR OWN INSTA GF: Part 5 - let’s talk about PROPS💫 #contentcreator #fashioninspo #styletips,1600224912,59,https://www.tiktok.com/@mjhedderman/video/6872913610381954310?lang=en,100900,758,388,470500
neyneezy,6822045031748568070,6875924704482315525,It’s the backpack change for me😹 #babiesoftiktok #tiktokfashion #girldad #fyp,1600926073,12,https://www.tiktok.com/@neyneezy/video/6875924704482315525?lang=en,1600000,34400,4409,6900000
chosen0n3,6784521578949821446,6876034663664684294,Prepare yourself for an overload of this look💎✨ #fy #fyp#foryou #foryoupage #she #undiscoveredmua #makemefamous #makeuptransition #euphoriamakeup #fy,1600951699,18,https://www.tiktok.com/@chosen0n3/video/6876034663664684294?lang=en,1400000,30500,14700,5300000
svemusic,162872095473799168,6873555528543407365,Shameless morning after skincare @callherdaddy #GonnaKnow #skincare #skincareroutine #beauty #makeup,1600374370,52,https://www.tiktok.com/@svemusic/video/6873555528543407365?lang=en,267600,3644,793,1600000
happy.rugs,6869226265497912326,6873537122796653830,Took over 8 hours to create 😌 #rugmaking #rugtok #punchneedle #punchneedling #rugtiktok #artist #smallbusiness #tufting #10SecondsVs #fyp #art,1600370084,17,https://www.tiktok.com/@happy.rugs/video/6873537122796653830?lang=en,116200,1726,386,547600
cowboytanz,6654636707402612741,6874310269238021381,workin’🤠,1600550095,15,https://www.tiktok.com/@cowboytanz/video/6874310269238021381?lang=en,19300,282,384,59000
racheldamn,6705256827586495494,6873971669677935878,tried to confess but got swerved 😔😔,1600471259,9,https://www.tiktok.com/@racheldamn/video/6873971669677935878?lang=en,79400,267,256,204500
dani_apples,6636579189510209541,6875811473143155974,POV: you go to school in Miami #spanish #fyp #PetThings,1600899651,35,https://www.tiktok.com/@dani_apples/video/6875811473143155974?lang=en,158700,1078,496,1100000
lelegenevieve,6711995921519756293,6875683950384270598,Literally just catch the bugs it’s really not that hard idk y y’all r always complaining #womeninstem #cs #engineering #coding,1600870020,11,https://www.tiktok.com/@lelegenevieve/video/6875683950384270598?lang=en,48200,3170,231,222500
chologoth,6672869579926242309,6869863232195022085,Reply to @ciamarleon it would look better if my hair was all one length 😖yall suggest hairstyless #fyp #hair #splitdyedhair #hairstyle #alt,1599514685,20,https://www.tiktok.com/@chologoth/video/6869863232195022085?lang=en,187100,1936,1324,615800
nolianto,6622013289872670726,6875374452650036486,POV: you sit next to the Puerto Rican mean girl #fyp #foryoupage #puertorico #pr @o1o211_,1600797896,36,https://www.tiktok.com/@nolianto/video/6875374452650036486?lang=en,106900,1461,996,447100
bratmitzvah,6570508965414993925,6875380049953049862,🥰,1600799206,15,https://www.tiktok.com/@bratmitzvah/video/6875380049953049862?lang=en,212500,1706,930,813300
whatsupimjared,6614429216073990149,6871373103088372997,brunch thoughts @hireallyquickvibecheck #fyp #alt #colorcustomizer,1599866235,11,https://www.tiktok.com/@whatsupimjared/video/6871373103088372997?lang=en,72100,1940,171,510400
samanthica,6727334453201830918,6867680886561787141,LMFAOOSKZZK #fyp #foryou #foryoupage,1599006576,9,https://www.tiktok.com/@samanthica/video/6867680886561787141?lang=en,160300,12700,1204,738200
itsalmondmilkhunni,6717704562047026182,6869997610300706054,please lmk #fyp,1599545981,19,https://www.tiktok.com/@itsalmondmilkhunni/video/6869997610300706054?lang=en,2406,96,44,14500
livrmyers,6778598076073427973,6873890736287403269,hbd 2 meeee 🥂 #fyp,1600452419,19,https://www.tiktok.com/@livrmyers/video/6873890736287403269?lang=en,63900,2687,222,374700
honeyhouse,6842863126414869509,6864019333903961350,How to be a good accountability partner @sami_clarke @nickanderin,1598154052,20,https://www.tiktok.com/@honeyhouse/video/6864019333903961350?lang=en,21600,644,36,308000
marcosakiii,6532353370978697217,6867341634523221254,,1598927588,51,https://www.tiktok.com/@marcosakiii/video/6867341634523221254?lang=en,41100,806,618,134000
nonbinarynumetal,6596596680874426374,6873928340143623430,,1600461170,7,https://www.tiktok.com/@nonbinarynumetal/video/6873928340143623430?lang=en,23400,1981,321,118000
calltoleap,6843919511364699142,6874021027802877190,#chase #creditcard #creditscore #fintok,1600482750,22,https://www.tiktok.com/@calltoleap/video/6874021027802877190?lang=en,104400,9733,1047,967700
butterflyfountain,6707373652839498757,6865698684907064582,despite my entire cup of coffee spilling on it my laptop is completely fine❤️its the 2nd day of class i am so ashamed i need help,1598545052,7,https://www.tiktok.com/@butterflyfountain/video/6865698684907064582?lang=en,9196,58,74,62400
playboicatie,6684198508025447430,6873964649868561669,this was such a sad realization lmfao #fyp #foryou #relatable #trending #food #funny,1600469624,14,https://www.tiktok.com/@playboicatie/video/6873964649868561669?lang=en,345200,11200,6459,1900000
marcelalac,6750890144445088773,6874800688396913926,Hard Kombucha anyone?? #HeyAngel #Denim4all #PlantsOfTikTok #fyp #alcoholic #21over,1600664346,49,https://www.tiktok.com/@marcelalac/video/6874800688396913926?lang=en,25,1,0,311
thepariibafna,6817672784517465093,6874780980612238598,Pls don’t let this flop it’s hard making personal finance funny😭😭😭 #hititforfree #foryou #personalfinance #learnfromme,1600659728,17,https://www.tiktok.com/@thepariibafna/video/6874780980612238598?lang=en,333200,12300,1754,1900000
art.cgi,6665130455412785158,6873303357260401926,Lining for days😝 #fyp #foryoupage #art #lineart #drawing #artistsoftiktok #GetTheLook #artist,1600315664,32,https://www.tiktok.com/@art.cgi/video/6873303357260401926?lang=en,2500000,8661,5979,10600000
taniyanaznin,6780820026897482757,6874445696888524037,🤷‍♀️,1600581641,14,https://www.tiktok.com/@taniyanaznin/video/6874445696888524037?lang=en,494800,14000,1073,3600000
g0rrilagripcoochie,6628915222428106758,6873706639699070214,My hair is still wet rip but she really was the blueprint #yasmin #bratz,1600409578,9,https://www.tiktok.com/@g0rrilagripcoochie/video/6873706639699070214?lang=en,274000,2852,1684,1100000
danniedupone,6765613599177491461,6859064746268773637,IM BACKKK after my week long ban I can finally do this trend hehe #curlscheck #fyp,1597000465,15,https://www.tiktok.com/@danniedupone/video/6859064746268773637?lang=en,442600,3322,1850,1900000
carlosemmanuelcal,6807200152752686086,6873877629292825862,😂 STILL LOVE ALL MY LATINXS. But you gotta admit this is true 😂 #perreo #reggaeton #dance #fyp #tiktokpuertorico #latino,1600449366,13,https://www.tiktok.com/@carlosemmanuelcal/video/6873877629292825862?lang=en,320200,10600,6883,2000000
irisloveunicorns,6798541607060390917,6873135512505306370,✨ #cardib #fyp #purplehair #narcisamalfoy,1600276570,11,https://www.tiktok.com/@irisloveunicorns/video/6873135512505306370?lang=en,73400,766,296,479800
typehouse,6795247545192154117,6872892192139103494,its for your own good!!!!!!! @sewpheeyuh #kodewithklossy #computerscience #coding #womeninstem #GhostPhotoshoot,1600219924,13,https://www.tiktok.com/@typehouse/video/6872892192139103494?lang=en,107400,2584,2185,595000
kamrynharlow,6623507878019252230,6871712502749629702,BID DAY BABY!! MAMMA PHI A #aphi #bidday #sdsu,1599945258,15,https://www.tiktok.com/@kamrynharlow/video/6871712502749629702?lang=en,15800,540,170,128300
corispruiell,6614166688828080133,6872792837713382661,Y’all I’m proud of this & I’m also ready to have it ripped apart. Please hit me with your spooky thoughts! 🎃👻🔮 #Halloween #GhostPhotoshoot #fypシ,1600196791,55,https://www.tiktok.com/@corispruiell/video/6872792837713382661?lang=en,43600,2291,934,281000
